,Fec.G2.D42.Chase,Fec.G2.D84.Chase,Fec.G2.D84.Lady,Fec.G2.D84.Leia,Fec.G3.D42.Chloe,Fec.G3.D07.Chloe,Fec.G2.D49.Chase,Fec.G2.D49.Nash,Fec.G3.D14.Leah,Fec.G3.D14.Chloe,Fec.G3.D14.Rex,Fec.G2.D70.Leia,Fec.G2.D84.Terra,Fec.G3.D00.Bailey,Fec.G3.D14.Ozzy,Fec.G2.D42.Terra,Fec.G3.D07.Que,Fec.G3.D07.Rex,Fec.G3.D07.Ozzy,Fec.G2.D56.Terra,Fec.G3.D07.Lexy,Fec.G2.D56.Lady,Fec.G3.D28.Ozzy,Fec.G3.D42.Lexy,Fec.G2.D70.Chase,Fec.G3.D07.Hulk,Fec.G3.D28.Lexy,Fec.G2.D49.Amos,Fec.G3.D28.Rex,Fec.G3.D00.Rex,Fec.G3.D00.Ozzy,Fec.G3.D42.Rex,Fec.G2.D49.Terra,Fec.G2.D56.Leia,Fec.G3.D28.Que,Fec.G3.D14.Bailey,Fec.G2.D70.Mingo,Fec.G3.D14.Hulk,Fec.G2.D84.Mingo,Fec.G3.D42.Leah,Fec.G2.D49.Lady,Fec.G2.D70.Nash,Fec.G2.D70.Lady,Fec.G2.D42.Lady,Fec.G2.D56.Nash,Fec.G2.D49.Leia,Fec.G3.D00.Hulk,Fec.G2.D42.Leia,Fec.G3.D42.Hulk,Fec.G2.D70.Terra,Fec.G2.D56.Amos,Fec.G3.D42.Que,Fec.G2.D56.Mingo,Fec.G3.D28.Hulk,Fec.G2.D42.Amos,Fec.G3.D28.Leah,Fec.G3.D28.Chloe,Fec.G2.D84.Alfie,Fec.G2.D49.Alfie,Fec.G2.D84.Amos,Fec.G2.D84.Nash,Fec.G2.D70.Alfie,Fec.G3.D14.Lexy,Fec.G2.D49.Mingo,Fec.G3.D14.Que,Fec.G3.D00.Lexy,Fec.G3.D00.Leah,Fec.G3.D00.Que,Fec.G3.D07.Leah,Fec.G2.D70.Amos,Fec.G2.D42.Mingo,Fec.G3.D07.Bailey,Fec.G3.D28.Bailey,Fec.G3.D42.Bailey,Fec.G2.D56.Alfie,Fec.G2.D56.Chase,Fec.G3.D00.Chloe,Fec.G3.D42.Ozzy,Fec.G2.D42.Alfie,Fec.G2.D42.Nash
Fec.G2.D70.Lady,0.62597571452,0.664389659139,0.641204741854,0.619825821526,0.68144506008,0.688457436127,0.72360708942,0.7066837517,0.74799651659,0.651825779163,0.644478805349,0.675119586357,0.653172359593,0.64272725429,0.723714618454,0.636034606742,0.685576277275,0.709998748635,0.713682610147,0.619785931841,0.728014880241,0.705518254725,0.644202222466,0.688856699602,0.603234506286,0.726536052268,0.707010805462,0.741532437471,0.642025547091,0.63972564186,0.661368081232,0.627091793116,0.657858447845,0.677429400166,0.618647079788,0.745437613598,0.670669257374,0.731429349222,0.677783920505,0.678136815807,0.696025296811,0.621245539492,0.0,0.606108094164,0.697912593924,0.678100471339,0.670775436542,0.652879851954,0.648431338807,0.656093863714,0.718982545113,0.646029754619,0.715255437629,0.7006633832,0.673758819592,0.656934628043,0.664543868441,0.669324393731,0.725263075191,0.695840947804,0.664009075767,0.667890713417,0.705241195378,0.738704210918,0.67474242926,0.685965294467,0.678779893682,0.632317823441,0.749292526669,0.640533487447,0.648378510421,0.7531187916,0.703436610595,0.699269454174,0.711110274371,0.716136895572,0.641541111242,0.658009148281,0.630139531939,0.643967619
Fec.G2.D42.Lady,0.594426546137,0.662113636502,0.614283973896,0.646746423637,0.688703244475,0.655994634938,0.687285158798,0.656368514994,0.716636504202,0.620798352115,0.669725278331,0.650375078906,0.656242265422,0.669959537933,0.684791065509,0.644171414456,0.671360037662,0.654905129734,0.684613563992,0.637085473502,0.687060011346,0.667037677636,0.630336152987,0.675560254631,0.613842774689,0.692387441358,0.692213204936,0.72044406579,0.668076977469,0.647976319372,0.631499002171,0.632856617408,0.662299455213,0.664304486363,0.635795524509,0.709215780239,0.676027127803,0.70387979274,0.667854864665,0.686965113323,0.663402170811,0.62244870953,0.606108094164,0.0,0.667873974666,0.633326512041,0.675137331955,0.668340791379,0.690375733915,0.625083016699,0.707796003462,0.628372492406,0.692748317854,0.709954253881,0.707493888397,0.679473278408,0.666227333,0.667587670279,0.707176078472,0.665412589848,0.606000206629,0.688216406644,0.660794937246,0.690762680402,0.632114020329,0.684809977826,0.665066825243,0.637127077498,0.714518574448,0.64979332169,0.630728114378,0.706287440648,0.688563442169,0.678358637976,0.692783456849,0.684032933673,0.623819953298,0.644243764244,0.646592518273,0.617599955228
Fec.G2.D56.Nash,0.669288437526,0.679508088895,0.720936675987,0.663338503992,0.732659381039,0.61236556294,0.619343600568,0.512400123981,0.618781123979,0.649297395826,0.67204519822,0.705270717147,0.697989484544,0.763532797089,0.621742084119,0.734727039034,0.629773335608,0.583176265462,0.571745233695,0.652151266414,0.599579434743,0.570929323383,0.694731646163,0.659699514671,0.698947379531,0.61534911224,0.708812160948,0.632299089675,0.73370504681,0.733537024307,0.680436899835,0.724166207819,0.62690245315,0.612514239269,0.71219319685,0.596362605569,0.712320783878,0.593944534408,0.692193331415,0.713122186927,0.557311702643,0.717587780903,0.697912593924,0.667873974666,0.0,0.579929460693,0.778626083929,0.774091102371,0.760293361548,0.607602467169,0.612698458859,0.716998298133,0.614891340965,0.730527730331,0.783611746972,0.69551048072,0.729007887009,0.750233660714,0.605737285515,0.723485909683,0.714810324115,0.746657268407,0.586124907482,0.588153713888,0.586836389411,0.756124211218,0.728624643336,0.706879309021,0.614464084736,0.733692613791,0.74022154648,0.609543725934,0.685547888117,0.732391173353,0.66227623472,0.573094858986,0.71453087991,0.72435503923,0.74772682191,0.710711247251
Fec.G2.D49.Leia,0.643902029341,0.668554279665,0.694177746201,0.664307156172,0.728643454327,0.627570419928,0.635638317002,0.582401884642,0.678158021805,0.619822829855,0.629546735869,0.685781778059,0.688857814829,0.750557390074,0.654671854118,0.708535095967,0.647974716406,0.623355332116,0.626272932246,0.60695988742,0.647922853858,0.611555897943,0.678926480834,0.662094513366,0.677640374953,0.643076789603,0.689827711067,0.66838580581,0.71859316504,0.721829207596,0.668031078314,0.702184535161,0.612387767109,0.624132619342,0.696094520371,0.655955003807,0.694037633499,0.642804735683,0.664276792728,0.695408380831,0.594324837627,0.704108363236,0.678100471339,0.633326512041,0.579929460693,0.0,0.768250057767,0.73881517455,0.747478888848,0.589505079026,0.639098567667,0.698788281774,0.649190857061,0.731603340066,0.76892989947,0.671439100723,0.709934086327,0.724190520292,0.63289085951,0.694387295388,0.689320077102,0.728549154659,0.634528608369,0.641472837574,0.602179109362,0.747993183888,0.740031659629,0.704861050832,0.668262056618,0.692269901874,0.711088521039,0.656466768744,0.664573714838,0.706542366643,0.667750477257,0.620532650099,0.702507042276,0.694187568657,0.717765755001,0.703323714746
Fec.G3.D00.Hulk,0.73312195967,0.756386121944,0.679105973799,0.662156881277,0.718491051333,0.733851056723,0.801946317307,0.766499554323,0.776116729319,0.723573687258,0.744041421912,0.724445879043,0.699226714393,0.609252682704,0.778443470929,0.627270286918,0.770087300277,0.762446610451,0.779437058236,0.728860082889,0.753032270272,0.776440845565,0.632018573835,0.73132896976,0.73369981085,0.754325241464,0.730874109827,0.767323118936,0.689935766865,0.617092386987,0.684355176924,0.640467588656,0.72314726228,0.773344902682,0.667133306392,0.777681304926,0.717862789276,0.754965497456,0.718045270238,0.719559102249,0.766641495089,0.606674235635,0.670775436542,0.675137331955,0.778626083929,0.768250057767,0.0,0.617383534522,0.604460172106,0.747513995991,0.771410859624,0.663793737294,0.73964163998,0.700418424346,0.619041498331,0.748228016325,0.673197329408,0.649543507384,0.766086186582,0.695289442927,0.632664977668,0.666857132155,0.736844449115,0.762374248188,0.743467767826,0.63066684289,0.61152198518,0.595581507325,0.755115734344,0.669404383431,0.627704851868,0.772144422038,0.748583276296,0.731361245299,0.742206918571,0.788557213449,0.611126815442,0.62783492892,0.597988967603,0.606368114408
Fec.G2.D42.Leia,0.694376796123,0.736468190767,0.659639698566,0.655664322769,0.700158637076,0.731657816523,0.783886576715,0.76646325783,0.764657052781,0.707112355735,0.722362992996,0.69586120212,0.68521865915,0.600707067393,0.763670154271,0.657164850287,0.757668408902,0.750320287226,0.77871632839,0.72508750578,0.746517265809,0.776421892733,0.653322843336,0.711224707378,0.709028320914,0.739418535652,0.699541698315,0.75839157174,0.669561918075,0.644663474119,0.679535516909,0.617411379794,0.742222819855,0.763040281166,0.641591266888,0.779686088554,0.684210695225,0.750739018742,0.680754452207,0.686904343846,0.759714728114,0.617576306239,0.652879851954,0.668340791379,0.774091102371,0.73881517455,0.617383534522,0.0,0.655488810822,0.731662168541,0.760187455619,0.637354070749,0.734884095534,0.665246216623,0.640321515889,0.709744173622,0.658298246776,0.625619560866,0.757158760505,0.652193615834,0.658961852932,0.665168607061,0.725053597372,0.745260062678,0.715072441809,0.643516908099,0.639149348671,0.625505652552,0.765489775641,0.635498883333,0.624715118263,0.772427573335,0.712497295145,0.709348346845,0.719492485107,0.77653300995,0.66266306098,0.654069012304,0.602680627631,0.652967683468
Fec.G3.D42.Hulk,0.718094303387,0.738097426055,0.694087145735,0.650654873319,0.698633719013,0.710462346298,0.78043453037,0.748281565074,0.762048064667,0.701319604194,0.725094791362,0.700897992837,0.693476720546,0.625487455095,0.752251074932,0.636256283605,0.750582650729,0.744685460631,0.755319650933,0.712286877121,0.728036056462,0.761913457892,0.64996699846,0.693545927401,0.708898251868,0.745583109044,0.690842270033,0.738599652479,0.705636587944,0.656795414399,0.686494716692,0.655270662194,0.707773947255,0.751031289428,0.685593460206,0.754374385561,0.712531026282,0.728478462793,0.706928188281,0.681996704022,0.758545857432,0.614002791101,0.648431338807,0.690375733915,0.760293361548,0.747478888848,0.604460172106,0.655488810822,0.0,0.748399947768,0.747371587115,0.669130258663,0.720625028668,0.687833786501,0.65185039801,0.714485449798,0.680677095134,0.67183831588,0.749956889878,0.696889408991,0.651876478887,0.670374526439,0.709608694483,0.734306618755,0.72168447686,0.648554895302,0.605955801153,0.621712108151,0.739884762244,0.655424744921,0.63244670095,0.765994848778,0.719144760783,0.709709217678,0.724845034974,0.762457785746,0.634581898858,0.654573647044,0.644225424413,0.657960703583
Fec.G2.D70.Terra,0.646897758082,0.643745762175,0.670180688118,0.66588853113,0.726145286058,0.613605107058,0.641577399858,0.600097194244,0.667052706216,0.598163934506,0.629334364505,0.672358520645,0.647293768954,0.74761722579,0.634937210037,0.697993769866,0.647743193416,0.641754905213,0.625451467624,0.59921155513,0.643465019859,0.625387540688,0.691442033981,0.667343341673,0.647978399741,0.634500727399,0.696241002164,0.667305289508,0.716991908652,0.704015942251,0.666075768911,0.711739312376,0.649725539453,0.631296184717,0.706943268627,0.629054114236,0.691327207198,0.64430961497,0.683928466158,0.696260398222,0.589701979713,0.698180411647,0.656093863714,0.625083016699,0.607602467169,0.589505079026,0.747513995991,0.731662168541,0.748399947768,0.0,0.646494082041,0.700686399583,0.664553766794,0.708369598422,0.755793109005,0.675427119743,0.726501805473,0.737190179293,0.652428944662,0.717387651261,0.6856517509,0.737457957907,0.640527336076,0.662459574245,0.605782357238,0.732578448582,0.740757401715,0.699468956341,0.672717406734,0.707726613353,0.690595381355,0.656704275508,0.680621863587,0.705670068524,0.658852440842,0.643333884584,0.690909061943,0.702968660727,0.723150283442,0.696160431658
Fec.G2.D56.Amos,0.675464206344,0.682430807104,0.72331372467,0.690608411923,0.734296388461,0.632209615212,0.640073514443,0.597266061538,0.587831790719,0.664898455535,0.660326210738,0.712743717449,0.720934510198,0.743147932512,0.620340415902,0.728542687718,0.639209363279,0.644439344761,0.632865589884,0.654423050873,0.595660552373,0.574593290063,0.715079954887,0.645104871089,0.700585753745,0.636025110165,0.677049126494,0.531251834129,0.73653888748,0.744380597905,0.686090961571,0.737379612515,0.660139419058,0.649016676113,0.732534749068,0.649858998129,0.699431403676,0.584259266108,0.674949801859,0.696595195832,0.615660430152,0.73634659173,0.718982545113,0.707796003462,0.612698458859,0.639098567667,0.771410859624,0.760187455619,0.747371587115,0.646494082041,0.0,0.728615271535,0.612040984686,0.726535657636,0.769469342325,0.681517090361,0.738218896339,0.737401003663,0.611676963792,0.680606615778,0.73614799277,0.742832907682,0.594711291708,0.593642474807,0.634267142455,0.741993147432,0.728932886465,0.73624013892,0.596703216784,0.718616647441,0.712670331537,0.584838762774,0.655535851066,0.684774711605,0.634333652631,0.595494453469,0.731190413402,0.729128844095,0.721393916166,0.732621548849
Fec.G3.D42.Que,0.668538322947,0.694353934699,0.647302202781,0.64561969742,0.660642212455,0.685296867294,0.749030158063,0.712470130806,0.759441459387,0.649588026692,0.651835628906,0.677116490056,0.650647592607,0.653509842985,0.713878384553,0.640389592094,0.700264986684,0.682839676462,0.706585242925,0.672941638537,0.715184244038,0.727796194087,0.647851738581,0.702898427022,0.664431486618,0.716875474824,0.695381731188,0.741502927825,0.643781192086,0.634678075176,0.675257775644,0.581167725968,0.659248729088,0.724119377518,0.603973923913,0.755576186746,0.695660066475,0.742261387429,0.673489604229,0.689682475798,0.709488805071,0.633632151361,0.646029754619,0.628372492406,0.716998298133,0.698788281774,0.663793737294,0.637354070749,0.669130258663,0.700686399583,0.728615271535,0.0,0.722204252623,0.684581011492,0.680379474447,0.690510230562,0.621132687716,0.632830470767,0.734751237107,0.675294053173,0.651671079655,0.670150284095,0.706515944255,0.736381338938,0.680944667171,0.666506517411,0.676597738456,0.612841265197,0.736498833469,0.651843750977,0.671587378204,0.74735830886,0.704858553412,0.688884983292,0.694504531922,0.72268654851,0.651104704444,0.663684560111,0.651758564957,0.655969281469
Fec.G2.D56.Mingo,0.664837875362,0.704554142009,0.716177548321,0.671831699862,0.730961503149,0.62687196791,0.675698386665,0.636022230442,0.612892597566,0.672172911914,0.68458357509,0.688059123419,0.698230578644,0.725856436256,0.658402816825,0.729114169383,0.643598543215,0.643627611595,0.62018018706,0.6648557572,0.591913750815,0.630431117922,0.728942108737,0.614147230905,0.680732175588,0.629527163016,0.648182696255,0.628248820492,0.743222508546,0.733424504292,0.68881849388,0.727827998892,0.683154494683,0.632097879179,0.703146268406,0.625368494529,0.635754566629,0.570843226138,0.62368517779,0.651283536085,0.657882296494,0.71243133385,0.715255437629,0.692748317854,0.614891340965,0.649190857061,0.73964163998,0.734884095534,0.720625028668,0.664553766794,0.612040984686,0.722204252623,0.0,0.677863214669,0.75382482479,0.652014592749,0.735782771416,0.713721390761,0.615369238623,0.668650361222,0.710981062627,0.734587064936,0.566525621383,0.546843276708,0.654327365582,0.723027614352,0.715753039752,0.724560778044,0.61006918694,0.698597727529,0.703484102834,0.620179133574,0.610053449622,0.65394623152,0.605090114447,0.605441487596,0.714502504342,0.735967610533,0.708067950422,0.717679851678
Fec.G3.D28.Hulk,0.698707516112,0.71048314674,0.673162544751,0.710690280204,0.713235975257,0.705975234455,0.774715418111,0.743423048778,0.721617044097,0.691468613987,0.708448750926,0.651589253689,0.6745815261,0.687816260717,0.737066241336,0.679906817154,0.723262126475,0.702680828804,0.7237002993,0.708618420131,0.695039002566,0.746627211365,0.692596572173,0.635816147849,0.708155747304,0.670584310358,0.66080154461,0.715547736361,0.710252493393,0.697753166586,0.699151018024,0.673789145408,0.723912031067,0.720601186742,0.699218441667,0.716562403513,0.638157287449,0.683366623837,0.602238791688,0.621694073021,0.728149984871,0.695636607318,0.7006633832,0.709954253881,0.730527730331,0.731603340066,0.700418424346,0.665246216623,0.687833786501,0.708369598422,0.726535657636,0.684581011492,0.677863214669,0.0,0.712106245457,0.659183954437,0.709922112974,0.642280545604,0.716417830618,0.622807939065,0.684185097664,0.695735581118,0.670127060921,0.677810538047,0.684860651231,0.681323655918,0.678782982471,0.69597684747,0.707755066211,0.653458230456,0.666060271772,0.71816662252,0.663952972811,0.652575980521,0.668462279024,0.738021822342,0.679855373305,0.718995492104,0.647951890241,0.717430976385
Fec.G2.D42.Amos,0.73626588745,0.757700286741,0.703060837796,0.681246858832,0.74218958158,0.756235275615,0.804077098907,0.786974206166,0.806088515942,0.73020094838,0.750595052831,0.727126238191,0.706551550561,0.646651200056,0.783865212492,0.656563746094,0.773024979374,0.774501830984,0.790460943226,0.739938151194,0.768767290577,0.785833131072,0.68511968861,0.745984327478,0.734244560662,0.781767867415,0.74415176951,0.772245573171,0.701262827466,0.638530209053,0.703490742413,0.671344006857,0.738190385567,0.781869494955,0.673465771001,0.800617993069,0.722700968565,0.781028089546,0.70338639868,0.725673619002,0.792028511137,0.635817215202,0.673758819592,0.707493888397,0.783611746972,0.76892989947,0.619041498331,0.640321515889,0.65185039801,0.755793109005,0.769469342325,0.680379474447,0.75382482479,0.712106245457,0.0,0.74322944744,0.683640688218,0.688263727123,0.785814158539,0.693891544224,0.693883084015,0.707493988954,0.761847433952,0.776591085426,0.74823729248,0.639607929255,0.663856305418,0.65518590486,0.791759194308,0.689235398872,0.664809251856,0.792502347603,0.758519027527,0.742989597674,0.741532509725,0.792485278562,0.650475449402,0.677838179974,0.587989682467,0.645186151846
Fec.G3.D28.Leah,0.69152754234,0.695710571376,0.711366833831,0.716137575222,0.733068312864,0.68009475638,0.729734065849,0.716538601168,0.71716372074,0.671840076951,0.67531604859,0.677428531987,0.692657453471,0.723019021216,0.726613929085,0.711575809055,0.685437508546,0.705809389448,0.682309989025,0.659133886044,0.672715439131,0.718079759525,0.716863424856,0.589100158075,0.661350831229,0.681811420705,0.635521800508,0.688754793038,0.722584519514,0.717969449554,0.697477868737,0.700958479731,0.708304942461,0.667181907926,0.697513932741,0.690890907457,0.647089479035,0.669459191262,0.633636598497,0.619008658446,0.714409723418,0.70311839857,0.656934628043,0.679473278408,0.69551048072,0.671439100723,0.748228016325,0.709744173622,0.714485449798,0.675427119743,0.681517090361,0.690510230562,0.652014592749,0.659183954437,0.74322944744,0.0,0.735502380114,0.676000458414,0.657570479809,0.695588452911,0.713904007459,0.709267116036,0.643178857701,0.652005134212,0.670977079976,0.714559376481,0.714706038552,0.728158928969,0.696149710916,0.682327923354,0.684997717419,0.695940662384,0.661901764766,0.664588007176,0.692727953777,0.706975098125,0.721004810541,0.725760878016,0.70108627092,0.72022736051
Fec.G3.D28.Chloe,0.686748893393,0.699929485902,0.687835636049,0.645318671444,0.670951992263,0.708182155644,0.744508350307,0.720455904191,0.755167040278,0.685265909863,0.695744194682,0.722441901974,0.694100847846,0.636305219599,0.723035521861,0.681820937873,0.718252279866,0.706004018858,0.725237513389,0.702235366546,0.735868472071,0.735113342703,0.662002861541,0.725675784319,0.703951485416,0.746777500549,0.699205514449,0.750227578558,0.625440244824,0.64751925756,0.671905536514,0.622547872963,0.71819541088,0.73409379524,0.569252046214,0.76100365834,0.714398803514,0.743303097172,0.72784805155,0.713759255838,0.719162139595,0.626309875451,0.664543868441,0.666227333,0.729007887009,0.709934086327,0.673197329408,0.658298246776,0.680677095134,0.726501805473,0.738218896339,0.621132687716,0.735782771416,0.709922112974,0.683640688218,0.735502380114,0.0,0.691196583127,0.738777820204,0.688723918498,0.65715911425,0.661332496918,0.708401517587,0.750721552664,0.682722232592,0.673093890847,0.667679244359,0.609898854102,0.741739179495,0.695834451558,0.687951953576,0.764106732044,0.740349375582,0.74284039769,0.731722459244,0.722846140859,0.665396135049,0.665407648256,0.652078548663,0.650009607727
Fec.G2.D84.Alfie,0.70876751803,0.730478690102,0.648748517243,0.684674435545,0.700224759274,0.717648241622,0.784587419397,0.756203001896,0.764003982281,0.702002172837,0.701979080619,0.656162994828,0.68950065597,0.657380352152,0.756910343267,0.674136331799,0.743454163133,0.73651848904,0.75719017496,0.716498854523,0.732139182176,0.762606847361,0.644945877345,0.694690464985,0.693697198048,0.734566767442,0.688414461825,0.744083207686,0.679700748792,0.663320111095,0.683493637702,0.622392973741,0.72394927185,0.748535716541,0.662788145743,0.763636506716,0.681578445614,0.735124836418,0.662618117389,0.667756285972,0.748183770934,0.670237888486,0.669324393731,0.667587670279,0.750233660714,0.724190520292,0.649543507384,0.625619560866,0.67183831588,0.737190179293,0.737401003663,0.632830470767,0.713721390761,0.642280545604,0.688263727123,0.676000458414,0.691196583127,0.0,0.741516987786,0.62142419253,0.690465363902,0.634099231472,0.71108346021,0.735356054571,0.718645844687,0.667191738692,0.660572056051,0.652873923606,0.741974606213,0.612203895221,0.635617470395,0.749494356776,0.704597907577,0.677683226659,0.711917493869,0.762684914969,0.697254487944,0.684495764925,0.648713448128,0.689476545273
Fec.G2.D49.Alfie,0.705393755045,0.694640232675,0.756681234269,0.713141832365,0.732862161424,0.671004455972,0.656374137206,0.60511650336,0.611991633116,0.68059784797,0.693311051278,0.739610705143,0.739842264731,0.751371858732,0.670250158421,0.742026218294,0.680833055888,0.646109211861,0.652723168574,0.694844827871,0.594485531695,0.608344806006,0.726148295285,0.626503782258,0.70977664503,0.581140701405,0.682503571942,0.60457442173,0.749981820428,0.755435985167,0.714179702055,0.74423276765,0.675465493348,0.64756678388,0.743229269009,0.597289606116,0.69134692372,0.571052909055,0.684072921481,0.696439857838,0.595462793523,0.732385943585,0.725263075191,0.707176078472,0.605737285515,0.63289085951,0.766086186582,0.757158760505,0.749956889878,0.652428944662,0.611676963792,0.734751237107,0.615369238623,0.716417830618,0.785814158539,0.657570479809,0.738777820204,0.741516987786,0.0,0.717861819685,0.734948590222,0.734641023408,0.570811303396,0.607107895883,0.658808312672,0.734882829857,0.718622083435,0.745352370691,0.615075077461,0.719768353646,0.717728329624,0.589701877396,0.670877063013,0.692105511935,0.629967605248,0.627951840236,0.744740995137,0.728834498318,0.74174965888,0.735302125326
Fec.G2.D84.Amos,0.676211381187,0.704719841252,0.627155314769,0.690098173219,0.715246316219,0.678208910798,0.744407453216,0.715839774384,0.711825530343,0.679216358268,0.706536811001,0.632759388871,0.681466944466,0.669347726924,0.709353548675,0.666552290766,0.710160076929,0.690668760072,0.713227589395,0.7014002053,0.669359782252,0.718806289865,0.652507156577,0.654319021154,0.68983816614,0.693239505142,0.675819363263,0.677985735615,0.699585031893,0.678662533025,0.658000719996,0.656597425016,0.701610684462,0.710843490153,0.69374341972,0.721858328379,0.653795489252,0.683297160573,0.621275530386,0.673628370814,0.713153970633,0.694029383376,0.695840947804,0.665412589848,0.723485909683,0.694387295388,0.695289442927,0.652193615834,0.696889408991,0.717387651261,0.680606615778,0.675294053173,0.668650361222,0.622807939065,0.693891544224,0.695588452911,0.688723918498,0.62142419253,0.717861819685,0.0,0.668564497288,0.689469807091,0.655122341543,0.687389386498,0.654585358969,0.673875644634,0.671177492665,0.680113516649,0.706895878385,0.554271213725,0.62947293917,0.713888723709,0.671566033715,0.661774232437,0.671630099917,0.732446654501,0.679353197249,0.690047991482,0.625095490044,0.674730370989
Fec.G2.D84.Nash,0.647864569017,0.702256446578,0.650143400696,0.637065280572,0.702325966943,0.679683447945,0.744159933983,0.709821317577,0.749459459722,0.667832523018,0.705296397396,0.66643052041,0.672352756268,0.655514572197,0.701048426055,0.625021014523,0.717531292603,0.696722397904,0.721747452144,0.692724099712,0.719763671874,0.715902727372,0.623406691667,0.705037094531,0.65650802604,0.721062738992,0.703036785001,0.749488506052,0.682433739366,0.629361062192,0.64092438714,0.630087136873,0.673687822264,0.701860721832,0.629742039335,0.748130173328,0.694764723441,0.731091675012,0.684502396721,0.704474623608,0.725727225214,0.575111376873,0.664009075767,0.606000206629,0.714810324115,0.689320077102,0.632664977668,0.658961852932,0.651876478887,0.6856517509,0.73614799277,0.651671079655,0.710981062627,0.684185097664,0.693883084015,0.713904007459,0.65715911425,0.690465363902,0.734948590222,0.668564497288,0.0,0.669332639619,0.702912412858,0.724584869282,0.671212565947,0.648600678882,0.644448489832,0.604705117589,0.752776704664,0.661612292367,0.625044758013,0.741520423327,0.721106475156,0.707891839713,0.706832323251,0.717412541837,0.586573845676,0.604721331728,0.62036707128,0.578174178256
Fec.G2.D70.Alfie,0.710863061086,0.738481962075,0.694966121586,0.695673085872,0.716854614013,0.727058062523,0.775437913078,0.75797239645,0.763037292436,0.720644773693,0.719169341476,0.724842852969,0.714378355457,0.640900304533,0.754913368369,0.695645757503,0.734386458409,0.745502652096,0.7524678304,0.726615731639,0.734891558611,0.758699001642,0.670297778307,0.709965455579,0.712666460974,0.735189230611,0.712608664489,0.768184767244,0.681333397657,0.683888396556,0.697520908718,0.662092694497,0.725347172254,0.749694819547,0.670280537761,0.764293952262,0.707298542091,0.747093524176,0.689225041344,0.688505380464,0.756559928225,0.649411061767,0.667890713417,0.688216406644,0.746657268407,0.728549154659,0.666857132155,0.665168607061,0.670374526439,0.737457957907,0.742832907682,0.670150284095,0.734587064936,0.695735581118,0.707493988954,0.709267116036,0.661332496918,0.634099231472,0.734641023408,0.689469807091,0.669332639619,0.0,0.703915456259,0.738285272391,0.72684694802,0.664869622005,0.64583087475,0.647964445679,0.752993515036,0.680311963748,0.65025005121,0.753912576065,0.709816670893,0.71212067915,0.717662693692,0.763293204268,0.692363226877,0.649199326339,0.661841136877,0.666673045098
Fec.G3.D14.Lexy,0.68071138524,0.683346728035,0.716819190682,0.676979687039,0.735349909452,0.608282284891,0.667018903977,0.603352153944,0.570448314349,0.65475456206,0.690217646233,0.700279808383,0.707133443049,0.704903979026,0.612971704998,0.723539128021,0.628009774614,0.557052552016,0.582174620802,0.660111079149,0.537690717049,0.615257874471,0.689392267461,0.576529387809,0.685310155216,0.574710121489,0.634205180058,0.572682090156,0.738381610209,0.724929175084,0.67745756683,0.709229359969,0.65276544039,0.639064092401,0.712223242485,0.548695072182,0.663427519337,0.530381084064,0.628601166648,0.652734762116,0.594510936146,0.707524167648,0.705241195378,0.660794937246,0.586124907482,0.634528608369,0.736844449115,0.725053597372,0.709608694483,0.640527336076,0.594711291708,0.706515944255,0.566525621383,0.670127060921,0.761847433952,0.643178857701,0.708401517587,0.71108346021,0.570811303396,0.655122341543,0.702912412858,0.703915456259,0.0,0.525622671689,0.608287233995,0.68105894129,0.669569090816,0.712702550736,0.552753048398,0.686879150733,0.667414332524,0.535706003707,0.604465037911,0.688922162768,0.61572041695,0.603642421846,0.703640438493,0.696396484672,0.708900479864,0.697606107767
Fec.G2.D49.Mingo,0.65770409617,0.712998028534,0.731769324926,0.700186118834,0.760102733299,0.644271519252,0.657697993924,0.625922699995,0.618073871765,0.690532481558,0.711365126665,0.725932635307,0.719765880308,0.725848341361,0.63981763167,0.738467772434,0.659985634853,0.616717710206,0.61725486737,0.669672680137,0.588641253267,0.610919307276,0.727282186676,0.621173944344,0.712177960044,0.595697681569,0.667255189727,0.616523617729,0.75032814119,0.748876635709,0.712853615357,0.730821653389,0.68005949441,0.64419908513,0.719167574529,0.600139402552,0.672680999356,0.567102230415,0.650501626453,0.66710781797,0.633270543037,0.733112852668,0.738704210918,0.690762680402,0.588153713888,0.641472837574,0.762374248188,0.745260062678,0.734306618755,0.662459574245,0.593642474807,0.736381338938,0.546843276708,0.677810538047,0.776591085426,0.652005134212,0.750721552664,0.735356054571,0.607107895883,0.687389386498,0.724584869282,0.738285272391,0.525622671689,0.0,0.660848165919,0.725372429696,0.70326225674,0.74170461132,0.566961321351,0.704212548349,0.712768014824,0.593280473599,0.614550837082,0.686887031454,0.61586073098,0.604012385856,0.727314412629,0.724424833954,0.714774877473,0.718898017428
